Publikationsjahr,Indikator_Nr,jahr_num,jahr_char,Wert,Indikator_Name,IndikatorLabelShort,Wohnviertel_id,Wohnviertel,Rang,Indikator-Kategorie,Gewichtung_Text,Bewertung_Text,Einheit,wert_txt
2018,16,,2012-2016,0.74117237,Erwerbstaetigenquote,Erwerbstätigenquote,20,Riehen,14,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"74,1%"
2018,16,,2012-2016,0.74117237,Erwerbstaetigenquote,Erwerbstätigenquote,30,Bettingen,14,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"74,1%"
2018,16,,2012-2016,0.7304640146,Erwerbstaetigenquote,Erwerbstätigenquote,99,Kanton Basel-Stadt,11,Wirtschaft und Arbeit,Die Erwerbstätigenquote ist für mich,Eine hohe Erwerbstätigenquote ist für mich,,"73,0%"
2018,17,2015,2015,4.3282413547,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,1,Altstadt Grossbasel,21,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"4,328"
2018,17,2015,2015,4.4082940087,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,2,Vorstädte,22,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"4,408"
2018,17,2015,2015,1.0231113167,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,3,Am Ring,16,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"1,023"
2018,17,2015,2015,0.1261629916,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,4,Breite,1,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,126"
2018,17,2015,2015,2.2298924122,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,5,St. Alban,20,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"2,230"
2018,17,2015,2015,0.5803410867,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,6,Gundeldingen,10,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,580"
2018,17,2015,2015,0.136182938,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,7,Bruderholz,2,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,136"
2018,17,2015,2015,0.2151706756,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,8,Bachletten,6,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,215"
2018,17,2015,2015,0.2944427077,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,9,Gotthelf,8,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,294"
2018,17,2015,2015,0.1560386188,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,10,Iselin,3,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,156"
2018,17,2015,2015,0.9784494321,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,11,St. Johann,15,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,978"
2018,17,2015,2015,1.656596399,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,12,Altstadt Kleinbasel,17,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"1,657"
2018,17,2015,2015,0.6666663388,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,13,Clara,11,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,667"
2018,17,2015,2015,1.9001055923,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,14,Wettstein,18,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"1,900"
2018,17,2015,2015,0.3350795757,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,15,Hirzbrunnen,9,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,335"
2018,17,2015,2015,0.8716042457,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,16,Rosental,14,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,872"
2018,17,2015,2015,0.1834371286,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,17,Matthäus,5,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,183"
2018,17,2015,2015,0.795416447,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,18,Klybeck,13,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,795"
2018,17,2015,2015,2.1233821858,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,19,Kleinhüningen,19,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"2,123"
2018,17,2015,2015,0.1686427466,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,20,Riehen,4,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,169"
2018,17,2015,2015,0.2878331991,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,30,Bettingen,7,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,288"
2018,17,2015,2015,0.7678397957,Arbeitsplaetzeprokopf,Arbeitsplätze pro Kopf,99,Kanton Basel-Stadt,12,Wirtschaft und Arbeit,Der Anteil Arbeitsplätze pro Kopf ist für mich,Ein hoher Anteil Arbeitsplätze pro Kopf ist für mich,,"0,768"
2018,18,2016,2016,0.0257474605,Arbeitslosenquote,Arbeitslosenquote,1,Altstadt Grossbasel,6,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"2,57%"
2018,18,2016,2016,0.0242808282,Arbeitslosenquote,Arbeitslosenquote,2,Vorstädte,4,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"2,43%"
2018,18,2016,2016,0.0313845067,Arbeitslosenquote,Arbeitslosenquote,3,Am Ring,8,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"3,14%"
2018,18,2016,2016,0.0492950163,Arbeitslosenquote,Arbeitslosenquote,4,Breite,14,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"4,93%"
2018,18,2016,2016,0.0295674895,Arbeitslosenquote,Arbeitslosenquote,5,St. Alban,7,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"2,96%"
2018,18,2016,2016,0.0418457558,Arbeitslosenquote,Arbeitslosenquote,6,Gundeldingen,13,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"4,18%"
2018,18,2016,2016,0.0251482114,Arbeitslosenquote,Arbeitslosenquote,7,Bruderholz,5,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"2,51%"
2018,18,2016,2016,0.0241987109,Arbeitslosenquote,Arbeitslosenquote,8,Bachletten,3,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"2,42%"
2018,18,2016,2016,0.0344512819,Arbeitslosenquote,Arbeitslosenquote,9,Gotthelf,9,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"3,45%"
2018,18,2016,2016,0.0501539147,Arbeitslosenquote,Arbeitslosenquote,10,Iselin,15,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"5,02%"
2018,18,2016,2016,0.050458782,Arbeitslosenquote,Arbeitslosenquote,11,St. Johann,16,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"5,05%"
2018,18,2016,2016,0.0542989532,Arbeitslosenquote,Arbeitslosenquote,12,Altstadt Kleinbasel,18,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"5,43%"
2018,18,2016,2016,0.0539961926,Arbeitslosenquote,Arbeitslosenquote,13,Clara,17,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"5,40%"
2018,18,2016,2016,0.038280833,Arbeitslosenquote,Arbeitslosenquote,14,Wettstein,10,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"3,83%"
2018,18,2016,2016,0.0404742079,Arbeitslosenquote,Arbeitslosenquote,15,Hirzbrunnen,11,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"4,05%"
2018,18,2016,2016,0.0654724892,Arbeitslosenquote,Arbeitslosenquote,16,Rosental,21,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"6,55%"
2018,18,2016,2016,0.0555946177,Arbeitslosenquote,Arbeitslosenquote,17,Matthäus,19,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"5,56%"
2018,18,2016,2016,0.0719648949,Arbeitslosenquote,Arbeitslosenquote,18,Klybeck,22,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"7,20%"
2018,18,2016,2016,0.0631074121,Arbeitslosenquote,Arbeitslosenquote,19,Kleinhüningen,20,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"6,31%"
2018,18,2016,2016,0.0193855888,Arbeitslosenquote,Arbeitslosenquote,20,Riehen,1,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"1,94%"
2018,18,2016,2016,0.0193855888,Arbeitslosenquote,Arbeitslosenquote,30,Bettingen,1,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"1,94%"
2018,18,2016,2016,0.0406846898,Arbeitslosenquote,Arbeitslosenquote,99,Kanton Basel-Stadt,12,Wirtschaft und Arbeit,Die Arbeitslosenquote ist für mich,Eine hohe Arbeitslosenquote ist für mich,,"4,07%"
